Crank Radius,Link Length,Offset,Max Force,Max Torque,Max Velocity,Max Acceleration,Peak Power,Min Link Height,Min Link Width,Min Crank Height,Min Crank Width,Min Pin Diameter,Return Ratio,System Area,Stroke,System Weight,System Volume,Optimization Score
0.1220000000,0.1310000000,0.0085000000,32.1601461558,0.2760854729,0.5486245865,13.6155541582,0.8673480933,0.0031720000,0.0015860000,0.0027460000,0.0013730000,0.0008197000,2.2399316306,0.0914651502,0.2498991332,0.0030213141,0.0003962270,0.8208769399
0.1185000000,0.1635000000,0.0340000000,4.7978382602,0.2231056243,0.4182957833,3.0354300758,0.7009069903,0.0022020000,0.0011010000,0.0025060000,0.0012530000,0.0005885000,1.6115170011,0.0944309558,0.2504640454,0.0020749010,0.0003406125,0.8207754800
0.1210000000,0.1415000000,0.0165000000,5.3627825368,0.2499835417,0.4849861277,4.9093433470,0.7853464580,0.0021080000,0.0010540000,0.0026500000,0.0013250000,0.0005947500,1.7691169091,0.0926813815,0.2498153903,0.0019959763,0.0003432918,0.8207742980
0.1180000000,0.1670000000,0.0370000000,4.8387691424,0.2202214379,0.4108620830,2.9153200848,0.6918460516,0.0022320000,0.0011160000,0.0024900000,0.0012450000,0.0005902500,1.6006831388,0.0945387773,0.2504632826,0.0021108282,0.0003409068,0.8207505448
0.1195000000,0.1545000000,0.0265000000,4.6842997370,0.2314651501,0.4397550060,3.4132825002,0.7271692151,0.0021280000,0.0010640000,0.0025500000,0.0012750000,0.0005847500,1.6405139646,0.0937395072,0.2498517844,0.0019935235,0.0003387746,0.8207340794
0.1160000000,0.1785000000,0.0470000000,4.7990098199,0.2119758600,0.3893416257,2.5825374595,0.6659418046,0.0023020000,0.0011510000,0.0024600000,0.0012300000,0.0005952500,1.5637497077,0.0943602895,0.2495276918,0.0022246562,0.0003407350,0.8206207485
0.1190000000,0.1590000000,0.0300000000,4.5679252724,0.2270440631,0.4285782658,3.1622067700,0.7132799606,0.0021460000,0.0010730000,0.0025280000,0.0012640000,0.0005842500,1.6161900173,0.0940996200,0.2499190416,0.0020152105,0.0003388527,0.8205828117
0.1220000000,0.1335000000,0.0100000000,7.8794758537,0.2698671820,0.5328875686,7.9393125289,0.8478127563,0.0022540000,0.0011270000,0.0027460000,0.0013730000,0.0006250000,1.9548180015,0.0920622322,0.2496253219,0.0021575590,0.0003565570,0.8205816609
0.1170000000,0.1730000000,0.0420000000,4.7332432277,0.2157173537,0.3992185473,2.7075702657,0.6776960535,0.0022580000,0.0011290000,0.0024740000,0.0012370000,0.0005915000,1.5762697996,0.0945225457,0.2499019846,0.0021575304,0.0003405647,0.8205569886
0.1165000000,0.1760000000,0.0450000000,4.9441988750,0.2136532537,0.3936372499,2.6700092702,0.6712114922,0.0023020000,0.0011510000,0.0024640000,0.0012320000,0.0005957500,1.5767556197,0.0944856318,0.2500915208,0.0022139539,0.0003415656,0.8205513404
0.1200000000,0.1520000000,0.0245000000,4.6629569311,0.2349467253,0.4480032060,3.6325810666,0.7381069061,0.0021080000,0.0010540000,0.0025700000,0.0012850000,0.0005847500,1.6626192817,0.0938146445,0.2503091633,0.0019818337,0.0003399843,0.8205226415
0.1170000000,0.1725000000,0.0415000000,4.7205100123,0.2158894664,0.3998465097,2.7031869231,0.6782367617,0.0022540000,0.0011270000,0.0024760000,0.0012380000,0.0005912500,1.5742580063,0.0944213481,0.2496589832,0.0021514496,0.0003402001,0.8204457154
0.1225000000,0.1325000000,0.0090000000,11.2128974269,0.2752698868,0.5449778621,9.7389879824,0.8647858541,0.0024520000,0.0012260000,0.0027620000,0.0013810000,0.0006517500,2.0543533164,0.0924485761,0.2504822280,0.0023370379,0.0003686849,0.8204451852
0.1160000000,0.1790000000,0.0475000000,4.8115588375,0.2118655049,0.3888462477,2.5866190660,0.6655951139,0.0023060000,0.0011530000,0.0024600000,0.0012300000,0.0005957500,1.5653701029,0.0944589703,0.2497653503,0.0022326873,0.0003412803,0.8204343108
0.1170000000,0.1735000000,0.0425000000,4.7459848848,0.2155471265,0.3985977524,2.7119464652,0.6771612691,0.0022640000,0.0011320000,0.0024740000,0.0012370000,0.0005922500,1.5782397353,0.0946235910,0.2501452994,0.0021673269,0.0003412127,0.8203545998
0.1200000000,0.1500000000,0.0230000000,4.8126852530,0.2367254841,0.4528161442,3.7414374375,0.7436950419,0.0021120000,0.0010560000,0.0025780000,0.0012890000,0.0005862500,1.6700055776,0.0933644608,0.2497572264,0.0019799258,0.0003392865,0.8203540954
0.1170000000,0.1740000000,0.0430000000,4.7587350290,0.2153787423,0.3979960057,2.7163155561,0.6766322744,0.0022680000,0.0011340000,0.0024740000,0.0012370000,0.0005927500,1.5801687420,0.0947244846,0.2503889160,0.0021750450,0.0003417659,0.8202825631
0.1165000000,0.1765000000,0.0455000000,4.9574986447,0.2135156502,0.3930870714,2.6742604446,0.6707791981,0.0023080000,0.0011540000,0.0024640000,0.0012320000,0.0005965000,1.5784985586,0.0945853226,0.2503335721,0.0022241216,0.0003422097,0.8202820501
0.1190000000,0.1600000000,0.0310000000,4.7544886999,0.2263613396,0.4265480574,3.1730798563,0.7111351216,0.0021740000,0.0010870000,0.0025240000,0.0012620000,0.0005872500,1.6227978402,0.0943128382,0.2504396135,0.0020443087,0.0003405637,0.8202108001
0.1190000000,0.1585000000,0.0295000000,4.5546252752,0.2273937610,0.4296177539,3.1567561476,0.7143785691,0.0021400000,0.0010700000,0.0025300000,0.0012650000,0.0005837500,1.6127579052,0.0939927514,0.2496596756,0.0020082245,0.0003383739,0.8201927244
0.1180000000,0.1665000000,0.0360000000,4.4922981607,0.2206183774,0.4121589964,2.8454052845,0.6930930736,0.0021860000,0.0010930000,0.0024980000,0.0012490000,0.0005855000,1.5835233047,0.0944502984,0.2497131287,0.0020681416,0.0003391710,0.8201583628
0.1205000000,0.1480000000,0.0215000000,4.9988567228,0.2401951013,0.4608205172,4.0456972230,0.7545951656,0.0021180000,0.0010590000,0.0025980000,0.0012990000,0.0005895000,1.7034029463,0.0935412134,0.2504913868,0.0019942794,0.0003420802,0.8201199260
0.1205000000,0.1455000000,0.0195000000,4.9543721309,0.2430590044,0.4683296669,4.1979385625,0.7635923826,0.0020940000,0.0010470000,0.0026120000,0.0013060000,0.0005882500,1.7079182847,0.0929740118,0.2496397936,0.0019711488,0.0003401919,0.8201166943
0.1175000000,0.1700000000,0.0390000000,4.5328631139,0.2180025478,0.4052819664,2.7469798232,0.6848752026,0.0022140000,0.0011070000,0.0024860000,0.0012430000,0.0005875000,1.5747212499,0.0945504876,0.2496963768,0.0021052958,0.0003397199,0.8200131526
0.1185000000,0.1630000000,0.0330000000,4.4497816057,0.2235711827,0.4197711700,2.9571577517,0.7023695850,0.0021580000,0.0010790000,0.0025100000,0.0012550000,0.0005835000,1.5924155129,0.0943399896,0.2497052173,0.0020326234,0.0003385862,0.8199987304
0.1195000000,0.1560000000,0.0275000000,4.5343582354,0.2304641941,0.4369344892,3.3272451758,0.7240246192,0.0021220000,0.0010610000,0.0025460000,0.0012730000,0.0005835000,1.6307941300,0.0940761502,0.2501240595,0.0019940347,0.0003393327,0.8198658265
0.1165000000,0.1760000000,0.0445000000,4.7569450402,0.2137521721,0.3940406416,2.6203563879,0.6715222536,0.0022800000,0.0011400000,0.0024660000,0.0012330000,0.0005932500,1.5651612965,0.0945036676,0.2495983047,0.0021915536,0.0003407802,0.8197595704
0.1185000000,0.1645000000,0.0345000000,4.6342992990,0.2227416307,0.4171624134,2.9721987056,0.6997634708,0.0021900000,0.0010950000,0.0025040000,0.0012520000,0.0005867500,1.6009331681,0.0946552435,0.2504630730,0.0020681397,0.0003406642,0.8196847983
0.1200000000,0.1515000000,0.0240000000,4.6485592046,0.2354608224,0.4494000059,3.6261641061,0.7397219900,0.0021040000,0.0010520000,0.0025720000,0.0012860000,0.0005845000,1.6580225143,0.0937049151,0.2500349404,0.0019770544,0.0003395866,0.8196438496
0.1225000000,0.1320000000,0.0085000000,10.0902473185,0.2769543868,0.5492545498,9.7203829202,0.8700778669,0.0023840000,0.0011920000,0.0027740000,0.0013870000,0.0006447500,2.0395311426,0.0923302138,0.2501153747,0.0022853651,0.0003661816,0.8196312629
0.1180000000,0.1680000000,0.0375000000,4.6755966254,0.2199258975,0.4098807959,2.8596732227,0.6909175839,0.0022180000,0.0011090000,0.0024920000,0.0012460000,0.0005887500,1.5909742322,0.0947612836,0.2504589711,0.0021050112,0.0003412354,0.8195299884
0.1210000000,0.1435000000,0.0180000000,5.3933008793,0.2472122479,0.4778344852,4.6505867170,0.7766401819,0.0021260000,0.0010630000,0.0026340000,0.0013170000,0.0005950000,1.7528816332,0.0931426087,0.2503868129,0.0020089281,0.0003443482,0.8195143958
0.1165000000,0.1765000000,0.0450000000,4.7695350721,0.2136138593,0.3934872868,2.6245464671,0.6710877310,0.0022860000,0.0011430000,0.0024660000,0.0012330000,0.0005940000,1.5669495731,0.0946035330,0.2498374772,0.0022015904,0.0003414242,0.8194943229
0.1210000000,0.1430000000,0.0175000000,5.1414737808,0.2479994911,0.4798738734,4.6420805029,0.7791133792,0.0020960000,0.0010480000,0.0026380000,0.0013190000,0.0005917500,1.7459411128,0.0930294809,0.2500870509,0.0019848702,0.0003429067,0.8194942929
0.1180000000,0.1675000000,0.0370000000,4.6626649670,0.2201493206,0.4106302768,2.8549251781,0.6916194881,0.0022140000,0.0011070000,0.0024920000,0.0012460000,0.0005882500,1.5885460180,0.0946577827,0.2502099333,0.0020976818,0.0003406734,0.8194689314
0.1180000000,0.1670000000,0.0365000000,4.6497418277,0.2203756264,0.4113895918,2.8501692119,0.6923304490,0.0022080000,0.0011040000,0.0024940000,0.0012470000,0.0005877500,1.5860628389,0.0945541212,0.2499613138,0.0020899800,0.0003402057,0.8193612267
0.1165000000,0.1770000000,0.0455000000,4.7821334306,0.2134769235,0.3929398299,2.6287298144,0.6706575347,0.0022900000,0.0011450000,0.0024660000,0.0012330000,0.0005945000,1.5687019178,0.0947032508,0.2500769160,0.0022094915,0.0003419734,0.8193602823
0.1185000000,0.1640000000,0.0340000000,4.6212263564,0.2230142327,0.4180196968,2.9671935421,0.7006198751,0.0021860000,0.0010930000,0.0025060000,0.0012530000,0.0005865000,1.5981604345,0.0945503250,0.2502099517,0.0020626299,0.0003402866,0.8193420070
0.1195000000,0.1555000000,0.0270000000,4.5209116268,0.2308826791,0.4381201279,3.3214457651,0.7253393284,0.0021160000,0.0010580000,0.0025480000,0.0012740000,0.0005830000,1.6268915745,0.0939679492,0.2498595739,0.0019873009,0.0003388484,0.8193285544
0.1185000000,0.1635000000,0.0335000000,4.6081620170,0.2232907128,0.4188891689,2.9621799051,0.7014884628,0.0021800000,0.0010900000,0.0025060000,0.0012530000,0.0005857500,1.5953218131,0.0944452406,0.2499573266,0.0020536222,0.0003396251,0.8193004955
0.1205000000,0.1470000000,0.0205000000,4.7740786248,0.2414445661,0.4641269535,4.0311958321,0.7585204751,0.0020860000,0.0010430000,0.0026040000,0.0013020000,0.0005862500,1.6922270684,0.0933184123,0.2499204736,0.0019666038,0.0003403322,0.8192389588
0.1225000000,0.1305000000,0.0075000000,24.2754757897,0.2813900513,0.5606084409,13.6445787172,0.8840129181,0.0029520000,0.0014760000,0.0027720000,0.0013860000,0.0007155000,2.2124822738,0.0919702583,0.2501049274,0.0028059814,0.0003906897,0.8192223442
0.1165000000,0.1775000000,0.0460000000,4.7947401581,0.2133413359,0.3923981466,2.6329064618,0.6702315735,0.0022940000,0.0011470000,0.0024660000,0.0012330000,0.0005950000,1.5704190856,0.0948028216,0.2503166114,0.0022174250,0.0003425226,0.8192207467
0.1160000000,0.1795000000,0.0480000000,4.9775906428,0.2117561581,0.3883558893,2.5906941916,0.6652515906,0.0023300000,0.0011650000,0.0024560000,0.0012280000,0.0005982500,1.5669584668,0.0945575072,0.2500032356,0.0022601594,0.0003423927,0.8192154036
0.1210000000,0.1410000000,0.0160000000,5.3437715173,0.2508502522,0.4872241065,4.9002800309,0.7880693095,0.0021020000,0.0010510000,0.0026520000,0.0013260000,0.0005942500,1.7613491344,0.0925676606,0.2495109940,0.0019899007,0.0003427780,0.8192076029
0.1215000000,0.1385000000,0.0140000000,5.8644685153,0.2568940218,0.5013737103,5.6581948243,0.8070563716,0.0021320000,0.0010660000,0.0026840000,0.0013420000,0.0006020000,1.8202784173,0.0926128412,0.2499791526,0.0020314931,0.0003472982,0.8191970061
0.1195000000,0.1565000000,0.0280000000,4.7085496733,0.2300530333,0.4357690708,3.3330344672,0.7227329194,0.0021460000,0.0010730000,0.0025440000,0.0012720000,0.0005862500,1.6345924869,0.0941841728,0.2503892636,0.0020170732,0.0003406642,0.8191537317
0.1205000000,0.1475000000,0.0210000000,4.9824929576,0.2408040218,0.4624553140,4.0384530592,0.7565081458,0.0021120000,0.0010560000,0.0026000000,0.0013000000,0.0005890000,1.6979095983,0.0934299092,0.2502054092,0.0019878888,0.0003415797,0.8191436697
0.1190000000,0.1595000000,0.0300000000,4.4052030641,0.2269239063,0.4282338161,3.0844662432,0.7129024770,0.0021300000,0.0010650000,0.0025260000,0.0012630000,0.0005820000,1.6013563881,0.0942193178,0.2496719507,0.0020019636,0.0003383416,0.8191140618
0.1160000000,0.1800000000,0.0485000000,4.9907302587,0.2116477994,0.3878704494,2.5947628669,0.6649111717,0.0023340000,0.0011670000,0.0024560000,0.0012280000,0.0005987500,1.5685154483,0.0946559007,0.2502413392,0.0022683573,0.0003429383,0.8190219820
0.1190000000,0.1610000000,0.0315000000,4.5908037936,0.2259153863,0.4252337451,3.1003827449,0.7097341180,0.0021620000,0.0010810000,0.0025220000,0.0012610000,0.0005855000,1.6111730142,0.0945389509,0.2504420941,0.0020377587,0.0003406238,0.8190218130
0.1175000000,0.1710000000,0.0400000000,4.7020346767,0.2175999677,0.4039327054,2.7559885781,0.6836104601,0.0022420000,0.0011210000,0.0024820000,0.0012410000,0.0005905000,1.5791431755,0.0947551914,0.2501854225,0.0021375637,0.0003414030,0.8189866892
0.1175000000,0.1715000000,0.0405000000,4.7148242505,0.2174184281,0.4032754677,2.7604818387,0.6830401363,0.0022460000,0.0011230000,0.0024820000,0.0012410000,0.0005910000,1.5812839592,0.0948573096,0.2504304833,0.0021451130,0.0003419606,0.8189591723
0.1175000000,0.1705000000,0.0395000000,4.6892535250,0.2177950830,0.4045979367,2.7514879185,0.6842234327,0.0022360000,0.0011180000,0.0024840000,0.0012420000,0.0005900000,1.5769559724,0.0946529176,0.2499407159,0.0021295619,0.0003409398,0.8189581692
0.1200000000,0.1510000000,0.0235000000,4.6341723090,0.2359853739,0.4508242663,3.6197357331,0.7413699168,0.0020980000,0.0010490000,0.0025740000,0.0012870000,0.0005840000,1.6532855488,0.0935949998,0.2497615992,0.0019705941,0.0003390947,0.8188680508
0.1220000000,0.1355000000,0.0115000000,6.9111026471,0.2651651020,0.5209525003,6.9137035670,0.8330407364,0.0021960000,0.0010980000,0.0027240000,0.0013620000,0.0006150000,1.8998108088,0.0925353105,0.2501720079,0.0021042434,0.0003536700,0.8188674209
0.1160000000,0.1805000000,0.0490000000,5.0038795284,0.2115404094,0.3873898298,2.5988251221,0.6645737961,0.0023380000,0.0011690000,0.0024560000,0.0012280000,0.0005992500,1.5700416797,0.0947541515,0.2504796525,0.0022765882,0.0003434838,0.8188242099
0.1190000000,0.1605000000,0.0310000000,4.5775908474,0.2262463071,0.4262183710,3.0950863598,0.7107737363,0.0021580000,0.0010790000,0.0025220000,0.0012610000,0.0005850000,1.6079817350,0.0944325783,0.2501847796,0.0020308594,0.0003400517,0.8187292386
0.1195000000,0.1550000000,0.0265000000,4.5074738525,0.2313087440,0.4393266649,3.3156361820,0.7266778509,0.0021120000,0.0010560000,0.0025500000,0.0012750000,0.0005827500,1.6228813757,0.0938595690,0.2495958382,0.0019823846,0.0003384576,0.8186300410
0.1160000000,0.1795000000,0.0475000000,4.7915897930,0.2118353787,0.3887177551,2.5452371320,0.6655004694,0.0023080000,0.0011540000,0.0024580000,0.0012290000,0.0005957500,1.5562741416,0.0945765013,0.2495147182,0.0022369726,0.0003416103,0.8185918552
0.1215000000,0.1380000000,0.0135000000,5.5559648202,0.2579572467,0.5040754914,5.6476301148,0.8103965912,0.0021000000,0.0010500000,0.0026900000,0.0013450000,0.0005987500,1.8107684643,0.0924976113,0.2496617730,0.0020084843,0.0003459411,0.8184188973
0.1225000000,0.1315000000,0.0080000000,9.1660242836,0.2787121625,0.5537390540,9.7017421813,0.8756000821,0.0023220000,0.0011610000,0.0027840000,0.0013920000,0.0006382500,2.0234078681,0.0922116262,0.2497508789,0.0022389234,0.0003637749,0.8184150721
0.1160000000,0.1800000000,0.0480000000,4.8040367871,0.2117265245,0.3882296920,2.5492513697,0.6651584938,0.0023120000,0.0011560000,0.0024580000,0.0012290000,0.0005962500,1.5578711183,0.0946750658,0.2497501592,0.0022450588,0.0003421557,0.8184024214
0.1190000000,0.1600000000,0.0305000000,4.5643865731,0.2265824261,0.4272182412,3.0897808748,0.7118296853,0.0021520000,0.0010760000,0.0025240000,0.0012620000,0.0005845000,1.6047103129,0.0943260341,0.2499280570,0.0020237515,0.0003395737,0.8183774148
0.1210000000,0.1445000000,0.0185000000,4.9419948558,0.2461471686,0.4750905690,4.4165470859,0.7732941364,0.0020860000,0.0010430000,0.0026280000,0.0013140000,0.0005892500,1.7258721153,0.0933768319,0.2503633004,0.0019770064,0.0003427863,0.8183454922
0.1205000000,0.1490000000,0.0220000000,4.8016479777,0.2393758569,0.4586356197,3.8929990042,0.7520214334,0.0021040000,0.0010520000,0.0025920000,0.0012960000,0.0005870000,1.6834648833,0.0937732301,0.2504828689,0.0019833802,0.0003417097,0.8183151115
0.1170000000,0.1740000000,0.0425000000,4.7268149441,0.2154972523,0.3984243811,2.6642243585,0.6770045847,0.0022640000,0.0011320000,0.0024740000,0.0012370000,0.0005922500,1.5680147519,0.0947418613,0.2498962001,0.0021707868,0.0003416392,0.8183137783
0.1170000000,0.1745000000,0.0430000000,4.7394537300,0.2153297419,0.3978320996,2.6685213126,0.6764783353,0.0022680000,0.0011340000,0.0024740000,0.0012370000,0.0005927500,1.5699525980,0.0948427810,0.2501370860,0.0021785171,0.0003421928,0.8182432911
0.1170000000,0.1735000000,0.0420000000,4.7141844295,0.2156665859,0.3990419035,2.6599204066,0.6775365618,0.0022600000,0.0011300000,0.0024760000,0.0012380000,0.0005920000,1.5660364059,0.0946407902,0.2496556264,0.0021646521,0.0003412747,0.8182090600
0.1160000000,0.1805000000,0.0485000000,4.8164919854,0.2116186491,0.3877465015,2.5532592478,0.6648195933,0.0023160000,0.0011580000,0.0024580000,0.0012290000,0.0005967500,1.5594369936,0.0947734872,0.2499858269,0.0022531779,0.0003427009,0.8182085640
0.1200000000,0.1525000000,0.0245000000,4.4849077210,0.2347594843,0.4475093643,3.5158678142,0.7375186711,0.0020920000,0.0010460000,0.0025680000,0.0012840000,0.0005825000,1.6425183926,0.0939351334,0.2500422326,0.0019693336,0.0003394816,0.8182047810
0.1180000000,0.1685000000,0.0375000000,4.5131525169,0.2198557171,0.4096553547,2.8026536710,0.6906971056,0.0022020000,0.0011010000,0.0024940000,0.0012470000,0.0005870000,1.5793534305,0.0948803093,0.2502121400,0.0020938334,0.0003410947,0.8182007821
0.1185000000,0.1650000000,0.0345000000,4.4715857455,0.2226528418,0.4168942667,2.9081048624,0.6994845321,0.0021740000,0.0010870000,0.0025060000,0.0012530000,0.0005850000,1.5881912435,0.0947746324,0.2502160491,0.0020574267,0.0003405253,0.8181820926
0.1170000000,0.1750000000,0.0435000000,4.7521008311,0.2151782584,0.3972545368,2.6728113029,0.6760024359,0.0022740000,0.0011370000,0.0024720000,0.0012360000,0.0005932500,1.5718508290,0.0949435500,0.2503782725,0.0021868650,0.0003426513,0.8181780136
0.1205000000,0.1465000000,0.0200000000,4.7586308612,0.2421087469,0.4658598103,4.0239254712,0.7606070605,0.0020800000,0.0010400000,0.0026060000,0.0013030000,0.0005857500,1.6863470515,0.0932067217,0.2496366349,0.0019604181,0.0003398317,0.8181491853
0.1180000000,0.1680000000,0.0370000000,4.5008910333,0.2200777888,0.4104003481,2.7979943279,0.6913947646,0.0021980000,0.0010990000,0.0024940000,0.0012470000,0.0005865000,1.5769172330,0.0947767845,0.2499662010,0.0020865688,0.0003405330,0.8181404951
0.1220000000,0.1305000000,0.0080000000,31.7748644280,0.2778646471,0.5531996294,13.5893929347,0.8729375341,0.0031560000,0.0015780000,0.0027500000,0.0013750000,0.0008149000,2.2268028725,0.0913470695,0.2495009542,0.0030003059,0.0003953501,0.8180727063
0.1180000000,0.1675000000,0.0365000000,4.4886366750,0.2203027080,0.4111550594,2.7933272033,0.6921013691,0.0021920000,0.0010960000,0.0024960000,0.0012480000,0.0005860000,1.5744267550,0.0946730992,0.2497206932,0.0020789414,0.0003400658,0.8180333501
0.1195000000,0.1575000000,0.0285000000,4.5449707739,0.2295079905,0.4342368939,3.2482649798,0.7210206170,0.0021340000,0.0010670000,0.0025400000,0.0012700000,0.0005842500,1.6217068051,0.0944121566,0.2503953065,0.0020090893,0.0003405446,0.8180220619
