Crank Radius,Link Length,Offset,Theta Angle,Phi Angle,Link Normal Stress,Xs,Vs,As
121.000,132.500,11.000,270.000,-42.288,0.265,132.914,-445.275,-177.475
121.000,132.500,11.000,285.000,-41.064,0.260,164.216,-604.133,-47.565
121.000,132.500,11.000,300.000,-37.253,0.246,193.353,-766.955,85.588
121.000,132.500,11.000,315.000,-30.566,0.228,218.341,-922.645,212.909
121.000,132.500,11.000,330.000,-20.910,0.210,237.476,-1060.592,325.722
121.000,132.500,11.000,345.000,-8.751,0.199,249.454,-1171.396,416.338
121.000,132.500,11.000,360.000,4.751,0.197,253.458,-1247.505,478.581
,,,,,,,,
123.500,133.000,7.000,15.000,16.546,0.205,252.145,-1299.147,518.707
123.500,133.000,7.000,30.000,28.316,0.223,239.695,-1292.899,513.598
123.500,133.000,7.000,45.000,37.314,0.247,219.973,-1243.852,473.486
123.500,133.000,7.000,60.000,43.301,0.270,194.321,-1155.347,401.106
123.500,133.000,7.000,75.000,46.591,0.286,164.489,-1033.417,301.391
123.500,133.000,7.000,90.000,47.622,0.291,132.508,-886.371,181.138
123.500,133.000,7.000,105.000,46.591,0.286,100.560,-724.230,48.541
123.500,133.000,7.000,120.000,43.301,0.270,70.821,-558.044,-87.362
123.500,133.000,7.000,135.000,37.314,0.247,45.317,-399.138,-217.311
123.500,133.000,7.000,150.000,28.316,0.223,25.787,-258.342,-332.449
123.500,133.000,7.000,165.000,16.546,0.205,13.562,-145.249,-424.931
123.500,133.000,7.000,180.000,3.014,0.196,9.474,-67.568,-488.455
123.500,133.000,7.000,195.000,-10.691,0.200,13.802,-30.591,-518.693
123.500,133.000,7.000,210.000,-22.926,0.213,26.252,-36.838,-513.584
123.500,133.000,7.000,225.000,-32.539,0.233,45.974,-85.884,-473.477
123.500,133.000,7.000,240.000,-39.119,0.253,71.625,-174.386,-401.104
123.500,133.000,7.000,255.000,-42.829,0.268,101.457,-296.314,-301.397
123.500,133.000,7.000,270.000,-44.012,0.273,133.437,-443.358,-181.149
123.500,133.000,7.000,285.000,-42.829,0.268,165.386,-605.498,-48.555
123.500,133.000,7.000,300.000,-39.119,0.253,195.125,-771.684,87.349
123.500,133.000,7.000,315.000,-32.539,0.233,220.629,-930.592,217.301
123.500,133.000,7.000,330.000,-22.926,0.213,240.160,-1071.390,332.446
123.500,133.000,7.000,345.000,-10.691,0.200,252.386,-1184.485,424.936
123.500,133.000,7.000,360.000,3.014,0.196,256.474,-1262.169,488.466
,,,,,,,,
122.500,133.000,9.000,15.000,17.263,0.205,251.173,-1293.973,514.507
122.500,133.000,9.000,30.000,28.876,0.224,238.824,-1287.776,509.439
122.500,133.000,9.000,45.000,37.735,0.248,219.261,-1239.126,469.652
122.500,133.000,9.000,60.000,43.620,0.271,193.817,-1151.338,397.858
122.500,133.000,9.000,75.000,46.849,0.287,164.226,-1030.395,298.951
122.500,133.000,9.000,90.000,47.861,0.292,132.505,-884.540,179.671
122.500,133.000,9.000,105.000,46.849,0.287,100.815,-723.712,48.148
122.500,133.000,9.000,120.000,43.620,0.271,71.317,-558.871,-86.655
122.500,133.000,9.000,135.000,37.735,0.248,46.019,-401.252,-215.551
122.500,133.000,9.000,150.000,28.876,0.224,26.648,-261.596,-329.757
122.500,133.000,9.000,165.000,17.263,0.205,14.521,-149.419,-421.490
122.500,133.000,9.000,180.000,3.874,0.197,10.466,-72.366,-484.500
122.500,133.000,9.000,195.000,-9.734,0.199,14.759,-35.689,-514.493
122.500,133.000,9.000,210.000,-21.935,0.212,27.108,-41.886,-509.426
122.500,133.000,9.000,225.000,-31.572,0.230,46.671,-90.535,-469.643
122.500,133.000,9.000,240.000,-38.208,0.250,72.114,-178.320,-397.856
122.500,133.000,9.000,255.000,-41.970,0.264,101.705,-299.261,-298.956
122.500,133.000,9.000,270.000,-43.173,0.269,133.426,-445.115,-179.682
122.500,133.000,9.000,285.000,-41.970,0.264,165.116,-605.942,-48.162
122.500,133.000,9.000,300.000,-38.208,0.250,194.614,-770.782,86.642
122.500,133.000,9.000,315.000,-31.572,0.230,219.912,-928.403,215.542
122.500,133.000,9.000,330.000,-21.935,0.212,239.284,-1068.061,329.755
122.500,133.000,9.000,345.000,-9.734,0.199,251.411,-1180.240,421.495
122.500,133.000,9.000,360.000,3.874,0.197,255.466,-1257.295,484.511
,,,,,,,,
124.000,133.500,6.000,15.000,16.128,0.204,253.132,-1304.233,520.806
124.000,133.500,6.000,30.000,27.939,0.222,240.632,-1297.962,515.678
124.000,133.500,6.000,45.000,36.987,0.246,220.830,-1248.719,475.406
124.000,133.500,6.000,60.000,43.020,0.268,195.075,-1159.858,402.735
124.000,133.500,6.000,75.000,46.342,0.284,165.122,-1037.436,302.618
124.000,133.500,6.000,90.000,47.385,0.290,133.012,-889.795,181.878
124.000,133.500,6.000,105.000,46.342,0.284,100.935,-726.999,48.745
124.000,133.500,6.000,120.000,43.020,0.268,71.075,-560.140,-87.709
124.000,133.500,6.000,135.000,36.987,0.246,45.467,-400.590,-218.184
124.000,133.500,6.000,150.000,27.939,0.222,25.858,-259.222,-333.789
124.000,133.500,6.000,165.000,16.128,0.204,13.582,-145.670,-426.647
124.000,133.500,6.000,180.000,2.574,0.196,9.478,-67.672,-490.430
124.000,133.500,6.000,195.000,-11.128,0.200,13.823,-30.543,-520.792
124.000,133.500,6.000,210.000,-23.336,0.214,26.322,-36.813,-515.665
124.000,133.500,6.000,225.000,-32.909,0.234,46.124,-86.055,-475.397
124.000,133.500,6.000,240.000,-39.450,0.254,71.879,-174.914,-402.733
124.000,133.500,6.000,255.000,-43.130,0.269,101.832,-297.334,-302.623
124.000,133.500,6.000,270.000,-44.302,0.274,133.941,-444.972,-181.889
124.000,133.500,6.000,285.000,-43.130,0.269,166.019,-607.768,-48.759
124.000,133.500,6.000,300.000,-39.450,0.254,195.879,-774.627,87.695
124.000,133.500,6.000,315.000,-32.909,0.234,221.487,-934.178,218.174
124.000,133.500,6.000,330.000,-23.336,0.214,241.097,-1075.548,333.787
124.000,133.500,6.000,345.000,-11.128,0.200,253.372,-1189.103,426.652
124.000,133.500,6.000,360.000,2.574,0.196,257.478,-1267.103,490.441
,,,,,,,,
121.500,133.500,11.000,15.000,17.912,0.206,250.701,-1291.300,510.306
121.500,133.500,11.000,30.000,29.333,0.225,238.453,-1285.155,505.281
121.500,133.500,11.000,45.000,38.035,0.249,219.050,-1236.905,465.821
121.500,133.500,11.000,60.000,43.814,0.272,193.814,-1149.835,394.615
121.500,133.500,11.000,75.000,46.985,0.288,164.465,-1029.881,296.516
121.500,133.500,11.000,90.000,47.979,0.293,133.003,-885.218,178.211
121.500,133.500,11.000,105.000,46.985,0.288,101.572,-725.703,47.762
121.500,133.500,11.000,120.000,43.814,0.272,72.314,-562.208,-85.940
121.500,133.500,11.000,135.000,38.035,0.249,47.223,-405.875,-213.785
121.500,133.500,11.000,150.000,29.333,0.225,28.009,-267.357,-327.059
121.500,133.500,11.000,165.000,17.912,0.206,15.981,-156.095,-418.045
121.500,133.500,11.000,180.000,4.716,0.197,11.959,-79.669,-480.542
121.500,133.500,11.000,195.000,-8.741,0.199,16.217,-43.289,-510.292
121.500,133.500,11.000,210.000,-20.861,0.210,28.464,-49.433,-505.268
121.500,133.500,11.000,225.000,-30.491,0.228,47.867,-97.682,-465.812
121.500,133.500,11.000,240.000,-37.164,0.246,73.102,-184.750,-394.613
121.500,133.500,11.000,255.000,-40.970,0.260,102.451,-304.701,-296.521
121.500,133.500,11.000,270.000,-42.192,0.265,133.913,-449.363,-178.222
121.500,133.500,11.000,285.000,-40.970,0.260,165.344,-608.877,-47.776
121.500,133.500,11.000,300.000,-37.164,0.246,194.602,-772.372,85.927
121.500,133.500,11.000,315.000,-30.491,0.228,219.694,-928.706,213.776
121.500,133.500,11.000,330.000,-20.861,0.210,238.908,-1067.226,327.057
121.500,133.500,11.000,345.000,-8.741,0.199,250.937,-1178.491,418.050
121.500,133.500,11.000,360.000,4.716,0.197,254.959,-1254.918,480.553
,,,,,,,,
124.000,134.000,6.000,15.000,16.070,0.204,253.633,-1306.732,520.806
124.000,134.000,6.000,30.000,27.844,0.222,241.133,-1300.464,515.679
124.000,134.000,6.000,45.000,36.872,0.245,221.331,-1251.223,475.409
124.000,134.000,6.000,60.000,42.900,0.268,195.576,-1162.364,402.739
124.000,134.000,6.000,75.000,46.223,0.284,165.623,-1039.943,302.624
124.000,134.000,6.000,90.000,47.267,0.289,133.514,-892.304,181.885
124.000,134.000,6.000,105.000,46.223,0.284,101.436,-729.508,48.752
124.000,134.000,6.000,120.000,42.900,0.268,71.576,-562.649,-87.701
124.000,134.000,6.000,135.000,36.872,0.245,45.969,-403.099,-218.177
124.000,134.000,6.000,150.000,27.844,0.222,26.359,-261.729,-333.783
124.000,134.000,6.000,165.000,16.070,0.204,14.083,-148.176,-426.642
124.000,134.000,6.000,180.000,2.565,0.196,9.978,-70.175,-490.427
124.000,134.000,6.000,195.000,-11.087,0.200,14.323,-33.044,-520.792
124.000,134.000,6.000,210.000,-23.254,0.214,26.822,-39.312,-515.666
124.000,134.000,6.000,225.000,-32.802,0.233,46.623,-88.552,-475.400
124.000,134.000,6.000,240.000,-39.332,0.254,72.378,-177.409,-402.737
124.000,134.000,6.000,255.000,-43.010,0.268,102.330,-299.827,-302.629
124.000,134.000,6.000,270.000,-44.182,0.274,134.440,-447.464,-181.896
124.000,134.000,6.000,285.000,-43.010,0.268,166.517,-610.260,-48.767
124.000,134.000,6.000,300.000,-39.332,0.254,196.378,-777.119,87.688
124.000,134.000,6.000,315.000,-32.802,0.233,221.986,-936.671,218.168
124.000,134.000,6.000,330.000,-23.254,0.214,241.596,-1078.042,333.781
124.000,134.000,6.000,345.000,-11.087,0.200,253.872,-1191.598,426.648
124.000,134.000,6.000,360.000,2.565,0.196,257.978,-1269.600,490.438
,,,,,,,,
123.500,134.000,7.500,15.000,16.631,0.205,253.145,-1304.137,518.706
123.500,134.000,7.500,30.000,28.309,0.223,240.695,-1297.894,513.600
123.500,134.000,7.500,45.000,37.246,0.246,220.973,-1248.851,473.492
123.500,134.000,7.500,60.000,43.201,0.269,195.322,-1160.350,401.115
123.500,134.000,7.500,75.000,46.479,0.285,165.490,-1038.423,301.403
123.500,134.000,7.500,90.000,47.508,0.290,133.510,-891.379,181.152
123.500,134.000,7.500,105.000,46.479,0.285,101.562,-729.240,48.556
123.500,134.000,7.500,120.000,43.201,0.269,71.822,-563.053,-87.348
123.500,134.000,7.500,135.000,37.246,0.246,46.318,-404.146,-217.297
123.500,134.000,7.500,150.000,28.309,0.223,26.787,-263.347,-332.437
123.500,134.000,7.500,165.000,16.631,0.205,14.561,-150.251,-424.922
123.500,134.000,7.500,180.000,3.205,0.197,10.472,-72.566,-488.450
123.500,134.000,7.500,195.000,-10.402,0.199,14.799,-35.584,-518.692
123.500,134.000,7.500,210.000,-22.568,0.212,27.248,-41.827,-513.587
123.500,134.000,7.500,225.000,-32.149,0.232,46.970,-90.868,-473.483
123.500,134.000,7.500,240.000,-38.727,0.251,72.621,-179.367,-401.113
123.500,134.000,7.500,255.000,-42.445,0.266,102.452,-301.291,-301.408
123.500,134.000,7.500,270.000,-43.632,0.271,134.432,-448.333,-181.163
123.500,134.000,7.500,285.000,-42.445,0.266,166.381,-610.472,-48.570
123.500,134.000,7.500,300.000,-38.727,0.251,196.121,-776.659,87.334
123.500,134.000,7.500,315.000,-32.149,0.232,221.625,-935.567,217.288
123.500,134.000,7.500,330.000,-22.568,0.212,241.156,-1076.368,332.435
123.500,134.000,7.500,345.000,-10.402,0.199,253.383,-1189.466,424.927
123.500,134.000,7.500,360.000,3.205,0.197,257.472,-1267.154,488.461
,,,,,,,,
122.000,134.000,10.500,15.000,17.697,0.206,251.686,-1296.377,512.405
122.000,134.000,10.500,30.000,29.142,0.225,239.388,-1290.210,507.362
122.000,134.000,10.500,45.000,37.872,0.249,219.905,-1241.762,467.741
122.000,134.000,10.500,60.000,43.675,0.271,194.566,-1154.337,396.244
122.000,134.000,10.500,75.000,46.863,0.287,165.096,-1033.891,297.742
122.000,134.000,10.500,90.000,47.863,0.292,133.505,-888.633,178.951
122.000,134.000,10.500,105.000,46.863,0.287,101.944,-728.462,47.966
122.000,134.000,10.500,120.000,43.675,0.271,72.566,-564.295,-86.287
122.000,134.000,10.500,135.000,37.872,0.249,47.371,-407.317,-214.658
122.000,134.000,10.500,150.000,29.142,0.225,28.078,-268.229,-328.400
122.000,134.000,10.500,165.000,17.697,0.206,16.000,-156.506,-419.761
122.000,134.000,10.500,180.000,4.485,0.197,11.961,-79.764,-482.517
122.000,134.000,10.500,195.000,-8.975,0.199,16.236,-43.232,-512.392
122.000,134.000,10.500,210.000,-21.085,0.210,28.533,-49.399,-507.349
122.000,134.000,10.500,225.000,-30.698,0.228,48.015,-97.845,-467.732
122.000,134.000,10.500,240.000,-37.352,0.247,73.355,-185.268,-396.241
122.000,134.000,10.500,255.000,-41.144,0.261,102.824,-305.712,-297.747
122.000,134.000,10.500,270.000,-42.361,0.266,134.415,-450.968,-178.962
122.000,134.000,10.500,285.000,-41.144,0.261,165.976,-611.138,-47.980
122.000,134.000,10.500,300.000,-37.352,0.247,195.355,-775.306,86.274
122.000,134.000,10.500,315.000,-30.698,0.228,220.549,-932.284,214.649
122.000,134.000,10.500,330.000,-21.085,0.210,239.843,-1071.375,328.398
122.000,134.000,10.500,345.000,-8.975,0.199,251.922,-1183.100,419.766
122.000,134.000,10.500,360.000,4.485,0.197,255.961,-1259.844,482.528
,,,,,,,,
121.000,134.500,12.500,15.000,18.337,0.207,251.214,-1293.704,508.205
121.000,134.500,12.500,30.000,29.593,0.226,239.017,-1287.589,503.204
121.000,134.500,12.500,45.000,38.169,0.250,219.695,-1239.541,463.910
121.000,134.500,12.500,60.000,43.868,0.272,194.563,-1152.834,393.000
121.000,134.500,12.500,75.000,46.999,0.288,165.335,-1033.377,295.308
121.000,134.500,12.500,90.000,47.981,0.293,134.003,-889.311,177.491
121.000,134.500,12.500,105.000,46.999,0.288,102.701,-730.454,47.580
121.000,134.500,12.500,120.000,43.868,0.272,73.563,-567.631,-85.573
121.000,134.500,12.500,135.000,38.169,0.250,48.575,-411.940,-212.892
121.000,134.500,12.500,150.000,29.593,0.226,29.439,-273.990,-325.703
121.000,134.500,12.500,165.000,18.337,0.207,17.460,-163.182,-416.317
121.000,134.500,12.500,180.000,5.317,0.197,13.454,-87.067,-478.560
121.000,134.500,12.500,195.000,-7.990,0.198,17.693,-50.832,-508.191
121.000,134.500,12.500,210.000,-20.016,0.209,29.889,-56.946,-503.192
121.000,134.500,12.500,225.000,-29.615,0.226,49.211,-104.993,-463.901
121.000,134.500,12.500,240.000,-36.301,0.243,74.343,-191.698,-392.998
121.000,134.500,12.500,255.000,-40.133,0.257,103.570,-311.153,-295.313
121.000,134.500,12.500,270.000,-41.368,0.261,134.903,-455.218,-177.502
121.000,134.500,12.500,285.000,-40.133,0.257,166.205,-614.074,-47.593
121.000,134.500,12.500,300.000,-36.301,0.243,195.343,-776.896,85.560
121.000,134.500,12.500,315.000,-29.615,0.226,220.331,-932.588,212.884
121.000,134.500,12.500,330.000,-20.016,0.209,239.467,-1070.541,325.700
121.000,134.500,12.500,345.000,-7.990,0.198,251.447,-1181.351,416.321
121.000,134.500,12.500,360.000,5.317,0.197,255.454,-1257.468,478.570
,,,,,,,,
124.000,135.000,6.500,15.000,16.157,0.204,254.632,-1311.722,520.804
124.000,135.000,6.500,30.000,27.841,0.222,242.133,-1305.459,515.682
124.000,135.000,6.500,45.000,36.807,0.245,222.332,-1256.222,475.415
124.000,135.000,6.500,60.000,42.803,0.267,196.578,-1167.367,402.749
124.000,135.000,6.500,75.000,46.113,0.283,166.625,-1044.949,302.635
124.000,135.000,6.500,90.000,47.154,0.289,134.516,-897.312,181.899
124.000,135.000,6.500,105.000,46.113,0.283,102.438,-734.517,48.767
124.000,135.000,6.500,120.000,42.803,0.267,72.578,-567.658,-87.687
124.000,135.000,6.500,135.000,36.807,0.245,46.969,-408.106,-218.164
124.000,135.000,6.500,150.000,27.841,0.222,27.359,-266.735,-333.772
124.000,135.000,6.500,165.000,16.157,0.204,15.082,-153.178,-426.634
124.000,135.000,6.500,180.000,2.758,0.196,10.976,-75.173,-490.422
124.000,135.000,6.500,195.000,-10.797,0.200,15.320,-38.037,-520.790
124.000,135.000,6.500,210.000,-22.897,0.213,27.818,-44.301,-515.669
124.000,135.000,6.500,225.000,-32.415,0.232,47.619,-93.536,-475.406
124.000,135.000,6.500,240.000,-38.942,0.252,73.373,-182.389,-402.746
124.000,135.000,6.500,255.000,-42.629,0.267,103.325,-304.804,-302.640
124.000,135.000,6.500,270.000,-43.807,0.272,135.434,-452.440,-181.910
124.000,135.000,6.500,285.000,-42.629,0.267,167.512,-615.234,-48.781
124.000,135.000,6.500,300.000,-38.942,0.252,197.373,-782.093,87.674
124.000,135.000,6.500,315.000,-32.415,0.232,222.982,-941.646,218.155
124.000,135.000,6.500,330.000,-22.897,0.213,242.593,-1083.020,333.770
124.000,135.000,6.500,345.000,-10.797,0.200,254.870,-1196.579,426.639
124.000,135.000,6.500,360.000,2.758,0.196,258.976,-1274.586,490.433
,,,,,,,,
123.000,135.000,9.000,15.000,17.068,0.205,253.658,-1306.540,516.604
123.000,135.000,9.000,30.000,28.580,0.223,241.260,-1300.327,511.523
123.000,135.000,9.000,45.000,37.387,0.247,221.618,-1251.487,471.581
123.000,135.000,9.000,60.000,43.260,0.269,196.071,-1163.349,399.501
123.000,135.000,9.000,75.000,46.496,0.285,166.361,-1041.919,300.195
123.000,135.000,9.000,90.000,47.513,0.290,134.510,-895.472,180.432
123.000,135.000,9.000,105.000,46.496,0.285,102.691,-733.990,48.374
123.000,135.000,9.000,120.000,43.260,0.269,73.071,-568.476,-86.980
123.000,135.000,9.000,135.000,37.387,0.247,47.670,-410.211,-216.404
123.000,135.000,9.000,150.000,28.580,0.223,28.218,-269.980,-331.080
123.000,135.000,9.000,165.000,17.068,0.205,16.040,-157.338,-423.194
123.000,135.000,9.000,180.000,3.817,0.197,11.967,-79.963,-486.467
123.000,135.000,9.000,195.000,-9.645,0.199,16.276,-43.127,-516.590
123.000,135.000,9.000,210.000,-21.724,0.211,28.673,-49.340,-511.510
123.000,135.000,9.000,225.000,-31.284,0.230,48.314,-98.178,-471.572
123.000,135.000,9.000,240.000,-37.882,0.249,73.861,-186.315,-399.498
123.000,135.000,9.000,255.000,-41.633,0.263,103.571,-307.743,-300.200
123.000,135.000,9.000,270.000,-42.834,0.268,135.422,-454.187,-180.442
123.000,135.000,9.000,285.000,-41.633,0.263,167.241,-615.669,-48.387
123.000,135.000,9.000,300.000,-37.882,0.249,196.861,-781.182,86.967
123.000,135.000,9.000,315.000,-31.284,0.230,222.263,-939.449,216.396
123.000,135.000,9.000,330.000,-21.724,0.211,241.715,-1079.682,331.078
123.000,135.000,9.000,345.000,-9.645,0.199,253.893,-1192.326,423.199
123.000,135.000,9.000,360.000,3.817,0.197,257.967,-1269.703,486.478
,,,,,,,,
121.500,135.000,12.000,15.000,18.123,0.206,252.199,-1298.781,510.304
121.500,135.000,12.000,30.000,29.403,0.225,239.952,-1292.644,505.285
121.500,135.000,12.000,45.000,38.007,0.249,220.550,-1244.399,465.830
121.500,135.000,12.000,60.000,43.730,0.272,195.315,-1157.336,394.629
121.500,135.000,12.000,75.000,46.878,0.287,165.967,-1037.386,296.534
121.500,135.000,12.000,90.000,47.866,0.292,134.505,-892.726,178.231
121.500,135.000,12.000,105.000,46.878,0.287,103.074,-733.213,47.784
121.500,135.000,12.000,120.000,43.730,0.272,73.815,-569.718,-85.919
121.500,135.000,12.000,135.000,38.007,0.249,48.723,-413.383,-213.765
121.500,135.000,12.000,150.000,29.403,0.225,29.508,-274.861,-327.043
121.500,135.000,12.000,165.000,18.123,0.206,17.479,-163.594,-418.033
121.500,135.000,12.000,180.000,5.086,0.197,13.456,-87.162,-480.535
121.500,135.000,12.000,195.000,-8.225,0.198,17.712,-50.775,-510.291
121.500,135.000,12.000,210.000,-20.243,0.209,29.958,-56.912,-505.272
121.500,135.000,12.000,225.000,-29.826,0.226,49.360,-105.155,-465.821
121.500,135.000,12.000,240.000,-36.494,0.244,74.595,-192.217,-394.626
121.500,135.000,12.000,255.000,-40.313,0.257,103.943,-312.164,-296.539
121.500,135.000,12.000,270.000,-41.542,0.262,135.405,-456.823,-178.242
121.500,135.000,12.000,285.000,-40.313,0.257,166.836,-616.335,-47.797
121.500,135.000,12.000,300.000,-36.494,0.244,196.095,-779.830,85.907
121.500,135.000,12.000,315.000,-29.826,0.226,221.187,-936.166,213.757
121.500,135.000,12.000,330.000,-20.243,0.209,240.403,-1074.690,327.041
121.500,135.000,12.000,345.000,-8.225,0.198,252.432,-1185.960,418.038
121.500,135.000,12.000,360.000,5.086,0.197,256.456,-1262.393,480.546
,,,,,,,,
123.500,135.500,8.000,15.000,16.655,0.205,254.644,-1311.626,518.703
123.500,135.500,8.000,30.000,28.208,0.223,242.197,-1305.390,513.603
123.500,135.500,8.000,45.000,37.065,0.246,222.475,-1256.354,473.501
123.500,135.500,8.000,60.000,42.984,0.268,196.825,-1167.859,401.129
123.500,135.500,8.000,75.000,46.250,0.284,166.994,-1045.937,301.421
123.500,135.500,8.000,90.000,47.278,0.289,135.014,-898.896,181.172
123.500,135.500,8.000,105.000,46.250,0.284,103.065,-736.758,48.577
123.500,135.500,8.000,120.000,42.984,0.268,73.325,-570.572,-87.326
123.500,135.500,8.000,135.000,37.065,0.246,47.820,-411.663,-217.277
123.500,135.500,8.000,150.000,28.208,0.223,28.288,-270.860,-332.421
123.500,135.500,8.000,165.000,16.655,0.205,16.061,-157.759,-424.910
123.500,135.500,8.000,180.000,3.381,0.197,11.970,-80.067,-488.442
123.500,135.500,8.000,195.000,-10.080,0.199,16.297,-43.079,-518.690
123.500,135.500,8.000,210.000,-22.137,0.212,28.744,-49.315,-513.590
123.500,135.500,8.000,225.000,-31.660,0.231,48.465,-98.350,-473.492
123.500,135.500,8.000,240.000,-38.221,0.250,74.115,-186.842,-401.127
123.500,135.500,8.000,255.000,-41.944,0.264,103.946,-308.762,-301.426
123.500,135.500,8.000,270.000,-43.136,0.269,135.926,-455.801,-181.183
123.500,135.500,8.000,285.000,-41.944,0.264,167.874,-617.939,-48.591
123.500,135.500,8.000,300.000,-38.221,0.250,197.615,-784.125,87.313
123.500,135.500,8.000,315.000,-31.660,0.231,223.120,-943.036,217.269
123.500,135.500,8.000,330.000,-22.137,0.212,242.652,-1083.840,332.419
123.500,135.500,8.000,345.000,-10.080,0.199,254.880,-1196.944,424.915
123.500,135.500,8.000,360.000,3.381,0.197,258.970,-1274.637,488.453
,,,,,,,,
123.000,136.000,9.500,15.000,17.147,0.205,254.657,-1311.531,516.603
123.000,136.000,9.500,30.000,28.571,0.223,242.260,-1305.322,511.525
123.000,136.000,9.500,45.000,37.320,0.247,222.619,-1256.486,471.587
123.000,136.000,9.500,60.000,43.162,0.269,197.073,-1168.352,399.510
123.000,136.000,9.500,75.000,46.386,0.284,167.362,-1046.925,300.206
123.000,136.000,9.500,90.000,47.400,0.290,135.512,-900.480,180.445
